137,47,263,101,191,83,173,11,227
257,47,491,233,443,71,281,23,467
467,47,911,443,863,71,491,23,887
599,47,1193,557,1109,89,641,5,1151
977,47,1913,971,1901,53,983,41,1907
1319,47,2633,1277,2549,89,1361,5,2591
2069,47,4133,2027,4049,89,2111,5,4091
2699,47,5393,2657,5309,89,2741,5,5351
2777,47,5531,2753,5483,71,2801,23,5507
4967,47,9923,4931,9851,83,5003,11,9887
6977,47,13913,6971,13901,53,6983,41,13907
7457,47,14891,7433,14843,71,7481,23,14867
8237,47,16433,8231,16421,53,8243,41,16427
11939,47,23873,11897,23789,89,11981,5,23831
13907,47,27791,13883,27743,71,13931,23,27767
23567,47,47123,23531,47051,83,23603,11,47087
35159,47,70313,35117,70229,89,35201,5,70271
42257,47,84503,42221,84431,83,42293,11,84467
67589,47,135173,67547,135089,89,67631,5,135131
73019,47,146033,72977,145949,89,73061,5,145991
85607,47,171203,85571,171131,83,85643,11,171167
96419,47,192833,96377,192749,89,96461,5,192791
97547,47,195071,97523,195023,71,97571,23,195047
